Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration,Commissions
2588305689,MNQM6,05/13/2026 11:55:38 -03:00,05/13/2026 11:55:47 -03:00,29318.000000000,29318.000000000,37.00000,0.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:09.1898440,25.00000
2588308313,MNQM6,05/13/2026 11:55:49 -03:00,05/13/2026 11:56:06 -03:00,29314.000000000,29318.250000000,37.00000,-425.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:16.9736830,25.00000
2588310936,MNQM6,05/13/2026 11:56:16 -03:00,05/13/2026 11:56:32 -03:00,29313.250000000,29318.250000000,37.00000,-500.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:16.1759940,25.00000
2588317798,MNQM6,05/13/2026 11:56:39 -03:00,05/13/2026 11:57:15 -03:00,29313.750000000,29313.750000000,37.00000,0.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:35.7471370,25.00000
2588320537,MNQM6,05/13/2026 11:57:40 -03:00,05/13/2026 11:57:43 -03:00,29311.500000000,29315.750000000,37.00000,-425.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:02.8121130,25.00000
2588322794,MNQM6,05/13/2026 11:57:47 -03:00,05/13/2026 11:58:03 -03:00,29311.500000000,29311.500000000,37.00000,0.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:16.6591180,25.00000
2588331249,MNQM6,05/13/2026 11:58:06 -03:00,05/13/2026 11:58:48 -03:00,29305.500000000,29305.500000000,37.00000,0.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:42.1877190,25.00000
2588333957,MNQM6,05/13/2026 11:59:01 -03:00,05/13/2026 11:59:03 -03:00,29310.750000000,29314.000000000,37.00000,-325.000000000,50,Short,05/13/2026 00:00:00 -05:00,00:00:02.2868250,25.00000
